pitch_type,game_date,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,pitch_name,bat_score,fld_score,if_fielding_alignment,of_fielding_alignment
CH,8/28/2022,"Verlander, Justin",668939,434378,single,hit_into_play,7,Adley Rutschman singles on a line drive to center fielder Mauricio Dubon.   Cedric Mullins to 3rd.,L,R,HOU,BAL,X,8,line_drive,3,1,,656775,,0,1,2,5,Changeup,0,0,Infield shift,Standard
FF,8/28/2022,"Verlander, Justin",668939,434378,,ball,12,Adley Rutschman singles on a line drive to center fielder Mauricio Dubon.   Cedric Mullins to 3rd.,L,R,HOU,BAL,B,,,2,1,,,656775,0,1,2,4,4-Seam Fastball,0,0,Infield shift,Standard
FF,8/28/2022,"Verlander, Justin",668939,434378,,called_strike,3,Adley Rutschman singles on a line drive to center fielder Mauricio Dubon.   Cedric Mullins to 3rd.,L,R,HOU,BAL,S,,,2,0,,,656775,0,1,2,3,4-Seam Fastball,0,0,Infield shift,Standard
FF,8/28/2022,"Verlander, Justin",668939,434378,,ball,12,Adley Rutschman singles on a line drive to center fielder Mauricio Dubon.   Cedric Mullins to 3rd.,L,R,HOU,BAL,B,,,1,0,,,656775,0,1,2,2,4-Seam Fastball,0,0,Infield shift,Standard
CU,8/28/2022,"Verlander, Justin",668939,434378,,ball,11,Adley Rutschman singles on a line drive to center fielder Mauricio Dubon.   Cedric Mullins to 3rd.,L,R,HOU,BAL,B,,,0,0,,,656775,0,1,2,1,Curveball,0,0,Infield shift,Standard
FF,8/28/2022,"Verlander, Justin",656775,434378,single,hit_into_play,4,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,X,6,ground_ball,3,2,,,,0,1,1,8,4-Seam Fastball,0,0,Infield shift,Standard
FF,8/28/2022,"Verlander, Justin",656775,434378,,foul,1,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,S,,,3,2,,,,0,1,1,7,4-Seam Fastball,0,0,Infield shift,Standard
SL,8/28/2022,"Verlander, Justin",656775,434378,,foul,8,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,S,,,3,2,,,,0,1,1,6,Slider,0,0,Infield shift,Standard
SL,8/28/2022,"Verlander, Justin",656775,434378,,ball,14,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,B,,,2,2,,,,0,1,1,5,Slider,0,0,Infield shift,Standard
SL,8/28/2022,"Verlander, Justin",656775,434378,,ball,9,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,B,,,1,2,,,,0,1,1,4,Slider,0,0,Infield shift,Standard
SL,8/28/2022,"Verlander, Justin",656775,434378,,swinging_strike,14,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,S,,,1,1,,,,0,1,1,3,Slider,0,0,Standard,Standard
FF,8/28/2022,"Verlander, Justin",656775,434378,,called_strike,6,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,S,,,1,0,,,,0,1,1,2,4-Seam Fastball,0,0,Standard,Standard
FF,8/28/2022,"Verlander, Justin",656775,434378,,ball,12,"Cedric Mullins singles on a sharp ground ball to center fielder Mauricio Dubon, deflected by shortstop Jeremy Pena.",L,R,HOU,BAL,B,,,0,0,,,,0,1,1,1,4-Seam Fastball,0,0,Standard,Standard
CU,8/23/2022,"Verlander, Justin",650333,434378,field_out,hit_into_play,13,"Luis Arraez grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,HOU,MIN,X,5,ground_ball,1,2,,,,2,6,42,7,Curveball,0,2,Standard,Standard
CU,8/23/2022,"Verlander, Justin",650333,434378,,foul,14,"Luis Arraez grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,HOU,MIN,S,,,1,2,,,,2,6,42,6,Curveball,0,2,Standard,Standard
SL,8/23/2022,"Verlander, Justin",650333,434378,,foul,14,"Luis Arraez grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,HOU,MIN,S,,,1,2,,,,2,6,42,5,Slider,0,2,Standard,Standard
SL,8/23/2022,"Verlander, Justin",650333,434378,,foul,12,"Luis Arraez grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,HOU,MIN,S,,,1,2,,,,2,6,42,4,Slider,0,2,Standard,Standard
CU,8/23/2022,"Verlander, Justin",650333,434378,,called_strike,2,"Luis Arraez grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,HOU,MIN,S,,,1,1,,,,2,6,42,3,Curveball,0,2,Standard,Standard
CU,8/23/2022,"Verlander, Justin",650333,434378,,called_strike,5,"Luis Arraez grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,HOU,MIN,S,,,1,0,,,,2,6,42,2,Curveball,0,2,Standard,Standard
CU,8/23/2022,"Verlander, Justin",650333,434378,,ball,13,"Luis Arraez grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,HOU,MIN,B,,,0,0,,,,2,6,42,1,Curveball,0,2,Standard,Standard
FF,8/23/2022,"Verlander, Justin",596142,434378,field_out,hit_into_play,11,Gary Sanchez pops out to catcher Martin Maldonado in foul territory.,R,R,HOU,MIN,X,2,popup,2,2,,,,1,6,41,6,4-Seam Fastball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",596142,434378,,foul,2,Gary Sanchez pops out to catcher Martin Maldonado in foul territory.,R,R,HOU,MIN,S,,,2,2,,,,1,6,41,5,4-Seam Fastball,0,2,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",596142,434378,,ball,14,Gary Sanchez pops out to catcher Martin Maldonado in foul territory.,R,R,HOU,MIN,B,,,1,2,,,,1,6,41,4,Slider,0,2,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",596142,434378,,ball,14,Gary Sanchez pops out to catcher Martin Maldonado in foul territory.,R,R,HOU,MIN,B,,,0,2,,,,1,6,41,3,Slider,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",596142,434378,,foul,1,Gary Sanchez pops out to catcher Martin Maldonado in foul territory.,R,R,HOU,MIN,S,,,0,1,,,,1,6,41,2,4-Seam Fastball,0,2,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",596142,434378,,called_strike,8,Gary Sanchez pops out to catcher Martin Maldonado in foul territory.,R,R,HOU,MIN,S,,,0,0,,,,1,6,41,1,Curveball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,strikeout,swinging_strike,1,Jake Cave strikes out swinging.,L,R,HOU,MIN,S,2,,3,2,,,,0,6,40,6,4-Seam Fastball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,,ball,13,Jake Cave strikes out swinging.,L,R,HOU,MIN,B,,,2,2,,,,0,6,40,5,4-Seam Fastball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,,ball,11,Jake Cave strikes out swinging.,L,R,HOU,MIN,B,,,1,2,,,,0,6,40,4,4-Seam Fastball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,,ball,11,Jake Cave strikes out swinging.,L,R,HOU,MIN,B,,,0,2,,,,0,6,40,3,4-Seam Fastball,0,2,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",595909,434378,,swinging_strike,14,Jake Cave strikes out swinging.,L,R,HOU,MIN,S,,,0,1,,,,0,6,40,2,Curveball,0,2,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",595909,434378,,called_strike,8,Jake Cave strikes out swinging.,L,R,HOU,MIN,S,,,0,0,,,,0,6,40,1,Curveball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",570482,434378,field_out,hit_into_play,1,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,HOU,MIN,X,5,ground_ball,0,2,,,,2,5,34,3,4-Seam Fastball,0,2,Standard,Standard
FF,8/23/2022,"Verlander, Justin",570482,434378,,called_strike,8,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,HOU,MIN,S,,,0,1,,,,2,5,34,2,4-Seam Fastball,0,2,Standard,Standard
FF,8/23/2022,"Verlander, Justin",570482,434378,,foul,12,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,HOU,MIN,S,,,0,0,,,,2,5,34,1,4-Seam Fastball,0,2,Standard,Standard
FF,8/23/2022,"Verlander, Justin",596146,434378,strikeout,swinging_strike,12,Max Kepler strikes out swinging.,L,R,HOU,MIN,S,2,,1,2,,,,1,5,33,5,4-Seam Fastball,0,2,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",596146,434378,,foul,7,Max Kepler strikes out swinging.,L,R,HOU,MIN,S,,,1,2,,,,1,5,33,4,Curveball,0,2,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",596146,434378,,ball,14,Max Kepler strikes out swinging.,L,R,HOU,MIN,B,,,0,2,,,,1,5,33,3,Slider,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",596146,434378,,swinging_strike,11,Max Kepler strikes out swinging.,L,R,HOU,MIN,S,,,0,1,,,,1,5,33,2,4-Seam Fastball,0,2,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",596146,434378,,called_strike,8,Max Kepler strikes out swinging.,L,R,HOU,MIN,S,,,0,0,,,,1,5,33,1,Slider,0,2,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",624503,434378,strikeout,swinging_strike,14,Nick Gordon strikes out swinging.,L,R,HOU,MIN,S,2,,1,2,,,,0,5,32,4,Curveball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",624503,434378,,foul,1,Nick Gordon strikes out swinging.,L,R,HOU,MIN,S,,,1,1,,,,0,5,32,3,4-Seam Fastball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",624503,434378,,swinging_strike,8,Nick Gordon strikes out swinging.,L,R,HOU,MIN,S,,,1,0,,,,0,5,32,2,4-Seam Fastball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",624503,434378,,ball,11,Nick Gordon strikes out swinging.,L,R,HOU,MIN,B,,,0,0,,,,0,5,32,1,4-Seam Fastball,0,2,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",669304,434378,field_out,hit_into_play,3,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,X,9,fly_ball,3,2,,,,2,4,26,8,4-Seam Fastball,0,1,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",669304,434378,,foul,3,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,S,,,3,2,,,,2,4,26,7,Slider,0,1,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",669304,434378,,ball,14,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,B,,,2,2,,,,2,4,26,6,Slider,0,1,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",669304,434378,,ball,14,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,B,,,1,2,,,,2,4,26,5,Slider,0,1,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",669304,434378,,foul,8,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,S,,,1,2,,,,2,4,26,4,Curveball,0,1,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",669304,434378,,foul,6,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,S,,,1,1,,,,2,4,26,3,Slider,0,1,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",669304,434378,,ball,14,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,B,,,0,1,,,,2,4,26,2,Slider,0,1,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",669304,434378,,called_strike,11,Jose Miranda flies out to right fielder Kyle Tucker.,R,R,HOU,MIN,S,,,0,0,,,,2,4,26,1,Curveball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",593871,434378,field_out,hit_into_play,7,Jorge Polanco flies out to left fielder Yordan Alvarez.,L,R,HOU,MIN,X,7,fly_ball,1,0,,,,1,4,25,2,4-Seam Fastball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",593871,434378,,ball,11,Jorge Polanco flies out to left fielder Yordan Alvarez.,L,R,HOU,MIN,B,,,0,0,,,,1,4,25,1,4-Seam Fastball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",621043,434378,field_out,hit_into_play,1,"Carlos Correa grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,MIN,X,6,ground_ball,3,2,,,,0,4,24,6,4-Seam Fastball,0,1,Standard,Standard
FF,8/23/2022,"Verlander, Justin",621043,434378,,ball,13,"Carlos Correa grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,MIN,B,,,2,2,,,,0,4,24,5,4-Seam Fastball,0,1,Standard,Standard
FF,8/23/2022,"Verlander, Justin",621043,434378,,foul,1,"Carlos Correa grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,MIN,S,,,2,1,,,,0,4,24,4,4-Seam Fastball,0,1,Standard,Standard
FF,8/23/2022,"Verlander, Justin",621043,434378,,called_strike,8,"Carlos Correa grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,MIN,S,,,2,0,,,,0,4,24,3,4-Seam Fastball,0,1,Standard,Standard
FF,8/23/2022,"Verlander, Justin",621043,434378,,ball,11,"Carlos Correa grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,MIN,B,,,1,0,,,,0,4,24,2,4-Seam Fastball,0,1,Standard,Standard
FF,8/23/2022,"Verlander, Justin",621043,434378,,ball,11,"Carlos Correa grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,MIN,B,,,0,0,,,,0,4,24,1,4-Seam Fastball,0,1,Standard,Standard
FF,8/23/2022,"Verlander, Justin",650333,434378,field_out,hit_into_play,5,"Luis Arraez grounds out, pitcher Justin Verlander to first baseman Yuli Gurriel.",L,R,HOU,MIN,X,1,ground_ball,2,0,,,,2,3,19,3,4-Seam Fastball,0,1,Standard,Standard
CU,8/23/2022,"Verlander, Justin",650333,434378,,ball,13,"Luis Arraez grounds out, pitcher Justin Verlander to first baseman Yuli Gurriel.",L,R,HOU,MIN,B,,,1,0,,,,2,3,19,2,Curveball,0,1,Standard,Standard
FF,8/23/2022,"Verlander, Justin",650333,434378,,ball,14,"Luis Arraez grounds out, pitcher Justin Verlander to first baseman Yuli Gurriel.",L,R,HOU,MIN,B,,,0,0,,,,2,3,19,1,4-Seam Fastball,0,1,Standard,Standard
SL,8/23/2022,"Verlander, Justin",596142,434378,strikeout,swinging_strike,14,Gary Sanchez strikes out swinging.,R,R,HOU,MIN,S,2,,1,2,,,,1,3,18,4,Slider,0,1,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",596142,434378,,ball,14,Gary Sanchez strikes out swinging.,R,R,HOU,MIN,B,,,0,2,,,,1,3,18,3,Slider,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",596142,434378,,swinging_strike,12,Gary Sanchez strikes out swinging.,R,R,HOU,MIN,S,,,0,1,,,,1,3,18,2,4-Seam Fastball,0,1,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",596142,434378,,called_strike,5,Gary Sanchez strikes out swinging.,R,R,HOU,MIN,S,,,0,0,,,,1,3,18,1,Curveball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,strikeout,called_strike,9,Jake Cave called out on strikes.,L,R,HOU,MIN,S,2,,3,2,,,,0,3,17,6,4-Seam Fastball,0,1,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",595909,434378,,ball,14,Jake Cave called out on strikes.,L,R,HOU,MIN,B,,,2,2,,,,0,3,17,5,Curveball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,,foul,2,Jake Cave called out on strikes.,L,R,HOU,MIN,S,,,2,1,,,,0,3,17,4,4-Seam Fastball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,,ball,11,Jake Cave called out on strikes.,L,R,HOU,MIN,B,,,1,1,,,,0,3,17,3,4-Seam Fastball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,,swinging_strike,1,Jake Cave called out on strikes.,L,R,HOU,MIN,S,,,1,0,,,,0,3,17,2,4-Seam Fastball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",595909,434378,,ball,11,Jake Cave called out on strikes.,L,R,HOU,MIN,B,,,0,0,,,,0,3,17,1,4-Seam Fastball,0,1,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",570482,434378,strikeout,foul_tip,11,Gio Urshela strikes out on a foul tip.,R,R,HOU,MIN,S,2,,2,2,,,624503,2,2,10,5,4-Seam Fastball,0,0,Standard,Standard
CU,8/23/2022,"Verlander, Justin",570482,434378,,foul,8,Gio Urshela strikes out on a foul tip.,R,R,HOU,MIN,S,,,2,1,,,624503,2,2,10,4,Curveball,0,0,Standard,Standard
SL,8/23/2022,"Verlander, Justin",570482,434378,,foul,2,Gio Urshela strikes out on a foul tip.,R,R,HOU,MIN,S,,,2,0,,,624503,2,2,10,3,Slider,0,0,Standard,Standard
SL,8/23/2022,"Verlander, Justin",570482,434378,,ball,12,Gio Urshela strikes out on a foul tip.,R,R,HOU,MIN,B,,,1,0,,,624503,2,2,10,2,Slider,0,0,Standard,Standard
CU,8/23/2022,"Verlander, Justin",570482,434378,,ball,13,Gio Urshela strikes out on a foul tip.,R,R,HOU,MIN,B,,,0,0,,,624503,2,2,10,1,Curveball,0,0,Standard,Standard
FF,8/23/2022,"Verlander, Justin",596146,434378,strikeout,called_strike,12,Max Kepler called out on strikes.,L,R,HOU,MIN,S,2,,1,2,,,624503,1,2,9,5,4-Seam Fastball,0,0,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",596146,434378,,ball,12,Max Kepler called out on strikes.,L,R,HOU,MIN,B,,,0,2,,,624503,1,2,9,4,4-Seam Fastball,0,0,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",596146,434378,,foul,6,Max Kepler called out on strikes.,L,R,HOU,MIN,S,,,0,2,,,624503,1,2,9,3,Curveball,0,0,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",596146,434378,,foul,8,Max Kepler called out on strikes.,L,R,HOU,MIN,S,,,0,1,,,624503,1,2,9,2,Curveball,0,0,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",596146,434378,,called_strike,6,Max Kepler called out on strikes.,L,R,HOU,MIN,S,,,0,0,,,624503,1,2,9,1,Curveball,0,0,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",624503,434378,strikeout,swinging_strike,13,Nick Gordon strikes out swinging.   Nick Gordon to 1st.  Wild pitch by pitcher Justin Verlander.,L,R,HOU,MIN,S,,,1,2,,,,1,2,8,4,Curveball,0,0,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",624503,434378,,foul,2,Nick Gordon strikes out swinging.   Nick Gordon to 1st.  Wild pitch by pitcher Justin Verlander.,L,R,HOU,MIN,S,,,1,1,,,,1,2,8,3,4-Seam Fastball,0,0,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",624503,434378,,ball,12,Nick Gordon strikes out swinging.   Nick Gordon to 1st.  Wild pitch by pitcher Justin Verlander.,L,R,HOU,MIN,B,,,0,1,,,,1,2,8,2,4-Seam Fastball,0,0,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",624503,434378,,swinging_strike,4,Nick Gordon strikes out swinging.   Nick Gordon to 1st.  Wild pitch by pitcher Justin Verlander.,L,R,HOU,MIN,S,,,0,0,,,,1,2,8,1,4-Seam Fastball,0,0,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",669304,434378,field_out,hit_into_play,11,Jose Miranda flies out to shortstop Jeremy Pena in foul territory.,R,R,HOU,MIN,X,6,fly_ball,0,2,,,,0,2,7,4,4-Seam Fastball,0,0,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",669304,434378,,foul,3,Jose Miranda flies out to shortstop Jeremy Pena in foul territory.,R,R,HOU,MIN,S,,,0,2,,,,0,2,7,3,Slider,0,0,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",669304,434378,,foul,11,Jose Miranda flies out to shortstop Jeremy Pena in foul territory.,R,R,HOU,MIN,S,,,0,1,,,,0,2,7,2,4-Seam Fastball,0,0,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",669304,434378,,called_strike,14,Jose Miranda flies out to shortstop Jeremy Pena in foul territory.,R,R,HOU,MIN,S,,,0,0,,,,0,2,7,1,Slider,0,0,Infield shift,Standard
FF,8/23/2022,"Verlander, Justin",593871,434378,strikeout,swinging_strike,11,Jorge Polanco strikes out swinging.,L,R,HOU,MIN,S,2,,3,2,,,,2,1,3,6,4-Seam Fastball,0,0,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",593871,434378,,foul,2,Jorge Polanco strikes out swinging.,L,R,HOU,MIN,S,,,3,1,,,,2,1,3,5,Slider,0,0,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",593871,434378,,ball,14,Jorge Polanco strikes out swinging.,L,R,HOU,MIN,B,,,2,1,,,,2,1,3,4,Curveball,0,0,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",593871,434378,,called_strike,12,Jorge Polanco strikes out swinging.,L,R,HOU,MIN,S,,,2,0,,,,2,1,3,3,Slider,0,0,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",593871,434378,,ball,13,Jorge Polanco strikes out swinging.,L,R,HOU,MIN,B,,,1,0,,,,2,1,3,2,Curveball,0,0,Infield shift,Standard
CU,8/23/2022,"Verlander, Justin",593871,434378,,ball,4,Jorge Polanco strikes out swinging.,L,R,HOU,MIN,B,,,0,0,,,,2,1,3,1,Curveball,0,0,Infield shift,Standard
SL,8/23/2022,"Verlander, Justin",621043,434378,strikeout,called_strike,9,Carlos Correa called out on strikes.,R,R,HOU,MIN,S,2,,1,2,,,,1,1,2,4,Slider,0,0,Standard,Standard
SL,8/23/2022,"Verlander, Justin",621043,434378,,called_strike,6,Carlos Correa called out on strikes.,R,R,HOU,MIN,S,,,1,1,,,,1,1,2,3,Slider,0,0,Standard,Standard
FF,8/23/2022,"Verlander, Justin",621043,434378,,foul,13,Carlos Correa called out on strikes.,R,R,HOU,MIN,S,,,1,0,,,,1,1,2,2,4-Seam Fastball,0,0,Standard,Standard
CU,8/23/2022,"Verlander, Justin",621043,434378,,ball,14,Carlos Correa called out on strikes.,R,R,HOU,MIN,B,,,0,0,,,,1,1,2,1,Curveball,0,0,Standard,Standard
SL,8/23/2022,"Verlander, Justin",650333,434378,field_out,hit_into_play,3,Luis Arraez flies out to shortstop Jeremy Pena.,L,R,HOU,MIN,X,6,fly_ball,0,2,,,,0,1,1,3,Slider,0,0,Standard,Standard
CU,8/23/2022,"Verlander, Justin",650333,434378,,foul,8,Luis Arraez flies out to shortstop Jeremy Pena.,L,R,HOU,MIN,S,,,0,1,,,,0,1,1,2,Curveball,0,0,Standard,Standard
FF,8/23/2022,"Verlander, Justin",650333,434378,,foul,8,Luis Arraez flies out to shortstop Jeremy Pena.,L,R,HOU,MIN,S,,,0,0,,,,0,1,1,1,4-Seam Fastball,0,0,Standard,Standard
SL,8/16/2022,"Verlander, Justin",683734,434378,field_out,hit_into_play,14,"Andrew Vaughn grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,CWS,HOU,X,6,ground_ball,0,2,657757,,,2,7,61,4,Slider,3,3,Standard,Standard
FF,8/16/2022,"Verlander, Justin",683734,434378,,foul,11,"Andrew Vaughn grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,CWS,HOU,S,,,0,2,657757,,,2,7,61,3,4-Seam Fastball,3,3,Standard,Standard
FF,8/16/2022,"Verlander, Justin",683734,434378,,foul,11,"Andrew Vaughn grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,CWS,HOU,S,,,0,1,657757,,,2,7,61,2,4-Seam Fastball,3,3,Standard,Standard
SL,8/16/2022,"Verlander, Justin",683734,434378,,swinging_strike,12,"Andrew Vaughn grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,CWS,HOU,S,,,0,0,657757,,,2,7,61,1,Slider,3,3,Standard,Standard
FF,8/16/2022,"Verlander, Justin",572041,434378,strikeout,swinging_strike,11,AJ Pollock strikes out swinging.,R,R,CWS,HOU,S,2,,2,2,657757,,,1,7,60,5,4-Seam Fastball,3,3,Infield shift,Standard
FF,8/16/2022,"Verlander, Justin",572041,434378,,foul,3,AJ Pollock strikes out swinging.,R,R,CWS,HOU,S,,,2,1,657757,,,1,7,60,4,4-Seam Fastball,3,3,Infield shift,Standard
SL,8/16/2022,"Verlander, Justin",572041,434378,,ball,14,AJ Pollock strikes out swinging.,R,R,CWS,HOU,B,,,1,1,657757,,,1,7,60,3,Slider,3,3,Infield shift,Standard
FF,8/16/2022,"Verlander, Justin",572041,434378,,ball,11,AJ Pollock strikes out swinging.,R,R,CWS,HOU,B,,,0,1,657757,,,1,7,60,2,4-Seam Fastball,3,3,Infield shift,Standard
